nom_dept,nom_station,code_station,nom_poll,valeur,unite,date_debut,x_l93,y_l93,longitude,latitude,date_formatee
HERAULT,Montpelier Antigone Trafic,FR50227,NO,6.4,ug.m-3,2023-11-25 11:00:00,772335,6279271,3.895733938230752,43.60879891624091,25/11/2023 11:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,NO2,9.7,ug.m-3,2023-11-25 07:00:00,771642,6277340,3.8868845925806363,43.59149596381382,25/11/2023 07:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,NO2,3.6,ug.m-3,2023-11-25 11:00:00,771642,6277340,3.8868845925806363,43.59149596381382,25/11/2023 11:00
HERAULT,Montpellier - Chaptal Urbain,FR50201,NO2,5.5,ug.m-3,2023-11-25 11:00:00,769827,6279565,3.8647194347650875,43.61169562597388,25/11/2023 11:00
HERAULT,Beziers Leclerc trafic,FR50226,NO2,23.0,ug.m-3,2023-11-25 11:00:00,719256,6249147,3.237337858253092,43.34120911356434,25/11/2023 11:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO2,13.2,ug.m-3,2023-11-25 11:00:00,766867,6279519,3.8280603367065766,43.611567228152744,25/11/2023 11:00
HERAULT,Montpelier Antigone Trafic,FR50227,NO2,8.7,ug.m-3,2023-11-25 11:00:00,772335,6279271,3.895733938230752,43.60879891624091,25/11/2023 11:00
HERAULT,Montpelier Antigone Trafic,FR50227,NO2,7.8,ug.m-3,2023-11-25 14:00:00,772335,6279271,3.895733938230752,43.60879891624091,25/11/2023 14:00
HERAULT,Montpelier Antigone Trafic,FR50227,NO2,8.8,ug.m-3,2023-11-25 15:00:00,772335,6279271,3.895733938230752,43.60879891624091,25/11/2023 15:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,4.4,ug.m-3,2023-11-25 12:00:00,771642,6277340,3.8868845925806363,43.59149596381382,25/11/2023 12:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,5.5,ug.m-3,2023-11-25 12:00:00,787792,6286912,4.088422101356237,43.67579912432698,25/11/2023 12:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,5.5,ug.m-3,2023-11-25 12:00:00,772566,6279407,3.8986133601594695,43.60999890885581,25/11/2023 12:00
